unit_id,origin_trip_count,origin_expanded_mass,destination_trip_count,destination_expanded_mass,unit_x_32719,unit_y_32719,unit_area_km2,unit_bbox_span_m,representation,tile_id,partition
88b2c51809fffff,3545,5528.067,10770,15248.8311,359151.3579092858,6308909.134415692,0.6382300126576858,942.580233884044,h3_r8,E23_N420,test
88b2c5180bfffff,41378,65051.8413,29251,42418.5122,359688.4200802216,6308297.624505636,0.638109880496193,942.4895660543116,h3_r8,E23_N420,test
88b2c5180dfffff,18264,29440.7073,11081,15759.3722,358274.56153732305,6308720.02527982,0.6382741883732099,942.6551547314739,h3_r8,E23_N420,test
88b2c51811fffff,21856,31778.8281,21261,30432.8671,360762.34407806676,6307074.839672249,0.6378696128080585,942.3082163260551,h3_r8,E24_N420,train
88b2c51815fffff,42637,62641.8064,36302,50883.5953,359885.7553861586,6306885.719472837,0.6379138051553261,942.3831376370508,h3_r8,E23_N420,test
88b2c51819fffff,955,1634.9427,1733,2569.8151000000003,361102.0302287778,6307875.299144294,0.6379455266886691,942.3239622875117,h3_r8,E24_N420,train
88b2c5181dfffff,19074,30621.4601,17331,25436.0779,360225.4154718901,6307686.192925757,0.6379897472051044,942.3988935308298,h3_r8,E24_N420,train
88b2c51821fffff,4214,6199.2126,4213,5865.6463,356718.52497627784,6306929.6650557695,0.6381662921016213,942.6985176100861,h3_r8,E23_N420,test
88b2c51823fffff,0,0.0,67,88.4914,357255.730495734,6306318.297084357,0.6380461799275557,942.6078410342452,h3_r8,E23_N420,test
88b2c51825fffff,20,29.565,7,9.8016,355841.6945638616,6306740.507336643,0.6382103439706377,942.7733983787475,h3_r8,E23_N420,test
88b2c51827fffff,20,29.8154,50,66.961,356378.9693130259,6306129.135689668,0.6380902373863822,942.6827219687984,h3_r8,E23_N420,test
88b2c51829fffff,13,18.8882,0,0.0,357058.10921558726,6307730.255112432,0.6382423230940618,942.7142987819389,h3_r8,E23_N420,test
88b2c5182dfffff,8435,12409.819,9145,12518.4426,356181.25267451257,6307541.111377642,0.6382864031280867,942.789189485542,h3_r8,E23_N420,test
88b2c51831fffff,19094,28341.5981,30822,42724.056000000004,358669.5180802452,6305896.1622257605,0.637881969855633,942.4422685735044,h3_r8,E23_N420,test
88b2c51833fffff,425,682.2941999999999,357,504.6225,359206.5207856206,6305284.9546089005,0.6377618498854613,942.3515824734932,h3_r8,E23_N420,test
88b2c51835fffff,43941,62052.7443,44996,61551.7049,357792.86922663846,6305707.007459586,0.637926066622779,942.5171597683802,h3_r8,E23_N420,test
88b2c51837fffff,2,3.0764,0,0.0,358329.94116275595,6305095.796177633,0.6378059522078525,942.4264738204656,h3_r8,E23_N420,test
88b2c51839fffff,85746,126440.7628,79175,110925.3809,359009.12354800245,6306696.588975406,0.63795796379859,942.4580488625797,h3_r8,E23_N420,test
88b2c5183bfffff,914,1530.138,66,92.0704,359546.1238195576,6306085.306694416,0.6378378393748639,942.3673672834411,h3_r8,E23_N420,test
88b2c5183dfffff,14,20.3965,6,9.1432,358132.4485792951,6306507.448179424,0.6380020887275442,942.5329499992658,h3_r8,E23_N420,test
88b2c51841fffff,23,33.775800000000004,72,105.3152,358953.9249111833,6310321.480666285,0.6384260751904853,942.6866248244187,h3_r8,E23_N420,test
88b2c51843fffff,2628,4013.258,2750,3853.2957,359491.0513981859,6309709.817791965,0.6383059397809907,942.5959662413807,h3_r8,E23_N420,test
88b2c51845fffff,5014,7775.2522,4668,6604.1763,358077.0332546162,6310132.389241537,0.6384702735258044,942.7615554331569,h3_r8,E23_N420,test
88b2c51847fffff,4666,7695.2349,4135,5963.0851,358614.22896533227,6309520.722659728,0.6383501436756067,942.6708970153704,h3_r8,E23_N420,test
88b2c51849fffff,3981,6355.7067,3684,5186.5516,359293.6493613298,6311122.299281041,0.6385019829001563,942.7023381566396,h3_r8,E23_N420,test
88b2c5184bfffff,7689,11633.688400000001,6487,9309.5868,359830.77338729776,6310510.561786262,0.6383818431062935,942.6116841244511,h3_r8,E23_N420,test
88b2c5184dfffff,3568,5837.9284,3951,5673.7495,358416.7316628729,6310933.221876144,0.6385462094249466,942.7772786891437,h3_r8,E23_N420,test
88b2c51851fffff,288,434.7598,289,410.4046,360904.8211466193,6309287.321781438,0.6381415600447676,942.4303619285929,h3_r8,E24_N420,train
88b2c51855fffff,394,609.154,562,809.3805,360028.1111176169,6309098.233249388,0.6381858032123766,942.505302950216,h3_r8,E24_N420,train
88b2c51857fffff,5091,8891.861,2608,3940.6832,360565.1040632253,6308486.7270347625,0.6380656655079937,942.4146349624498,h3_r8,E24_N420,train
88b2c5185dfffff,4499,6954.4478,4036,5675.946,360367.83065114624,6309898.902620991,0.6382617021484238,942.5210253791302,h3_r8,E24_N420,train
88b2c51861fffff,3869,5670.8203,6129,8475.1625,356860.4546227583,6309142.501483498,0.6384384502100953,942.82072826894,h3_r8,E23_N420,test
88b2c51863fffff,9385,13781.668899999999,6132,8910.309,357397.72201743093,6308530.905841235,0.6383183303395842,942.730065474927,h3_r8,E23_N420,test
88b2c51865fffff,2925,4331.1032,192,270.6988,355983.5027444536,6308953.375438429,0.6384825528245647,942.8956287383335,h3_r8,E23_N420,test
88b2c51867fffff,23421,34441.9513,26956,37293.151300000005,356520.83936531865,6308341.7760994015,0.6383624385479824,942.804966119118,h3_r8,E23_N420,test
88b2c5186dfffff,15733,23074.3194,17574,24631.4145,356323.1204629438,6309754.175475588,0.6385585688930399,942.9113863399834,h3_r8,E23_N420,test
88b2c518a5fffff,3056,4552.735,2809,3789.4393,359601.215047166,6302462.551079678,0.6373695746425931,942.1385652868194,h3_r8,E23_N420,test
88b2c518a7fffff,3772,5602.3777,2303,3145.1519,360138.0221514035,6301851.727820847,0.6372494605002786,942.0478562374483,h3_r8,E24_N420,train
88b2c518adfffff,66543,95156.3846,59302,79391.665,359940.75614021276,6303262.632350385,0.6374456025081601,942.1543880120735,h3_r8,E23_N420,test
88b2c518e1fffff,8637,12481.5096,6633,9003.1188,360619.9239673675,6304862.977120964,0.6375975872836729,942.1859901300049,h3_r8,E24_N420,train
88b2c518e5fffff,4879,6783.079,4098,5533.0361,359743.45668920054,6304673.825325011,0.637641728836169,942.2608917094767,h3_r8,E23_N420,test
88b2c518e7fffff,37713,54459.1852,33889,45608.740099999995,360280.3257847822,6304062.774370266,0.6375216067283214,942.1701962943189,h3_r8,E24_N420,train
88b2c518edfffff,2249,3365.7633,984,1439.19,360083.057294751,6305474.10274421,0.637717713862694,942.2766810354078,h3_r8,E24_N420,train
88b2c51907fffff,1,1.5063,0,0.0,352333.9422315698,6305983.773437595,0.638386213639175,943.0728202435421,h3_r8,E23_N420,test
88b2c51911fffff,6543,9621.961,6747,9395.2509,354625.31771301327,6305750.7819992965,0.6381782510328906,942.8324535007123,h3_r8,E23_N420,test
88b2c51913fffff,25094,36852.1345,22631,32132.654000000002,355162.66413707787,6305139.481370602,0.6380581545138452,942.7417727329303,h3_r8,E23_N420,test
88b2c51915fffff,38683,54163.6233,34352,47106.4804,353748.42732714413,6305561.589702547,0.6382222071943616,942.9073040875373,h3_r8,E23_N420,test
88b2c51917fffff,34450,50895.3386,29976,42400.5255,354285.84298335225,6304950.285409011,0.6381021163007854,942.8166234967066,h3_r8,E23_N420,test
88b2c51919fffff,4,7.1796999999999995,0,0.0,354964.8210674606,6306551.339315796,0.6382543620700176,942.8482690309174,h3_r8,E23_N420,test
88b2c5191bfffff,8034,11802.2824,7294,9859.975299999998,355502.16504688025,6305939.963994827,0.6381342610927347,942.7575927925063,h3_r8,E23_N420,test
88b2c5191dfffff,2,3.3781,0,0.0,354087.90450279525,6306362.160992693,0.6382983463910006,942.9231295634527,h3_r8,E23_N420,test
88b2c51923fffff,2615,4366.3007,825,1243.5238,351117.4980148047,6304993.950999627,0.6383538728848498,943.1317950550583,h3_r8,E23_N420,test
88b2c51925fffff,5391,7923.4956,3568,5096.7495,349702.67620602413,6305416.114824684,0.6385177608453797,943.2972802083241,h3_r8,E23_N420,test
88b2c51927fffff,2242,3134.8637,3448,4776.2273000000005,350240.4355782349,6304804.717492655,0.6383976938065794,943.2066050915164,h3_r8,E23_N420,test
88b2c5192bfffff,1,1.5063,0,0.0,351456.8965564767,6305794.564204527,0.6384300965429335,943.1476503770682,h3_r8,E23_N420,test
88b2c51931fffff,4973,7315.6295,2746,3808.8259,352532.0715844055,6304571.8625847325,0.6381899385300985,942.9662946450408,h3_r8,E23_N420,test
88b2c51933fffff,29543,43903.2168,26224,37167.2024,353069.55891650694,6303960.629345149,0.6380698577556955,942.8756097028381,h3_r8,E23_N420,test
88b2c51935fffff,7691,10948.765300000001,8318,11554.030499999999,351655.1213706458,6304382.635720978,0.63823379894858,943.0411150133004,h3_r8,E23_N420,test
88b2c51937fffff,60278,83522.9325,51450,71325.2607,352192.67793729564,6303771.398827279,0.6381137238320481,942.9504302577698,h3_r8,E23_N420,test
88b2c51939fffff,10266,14635.355,8445,11661.3496,352871.4939049975,6305372.387104041,0.6382661295665111,942.9821445460548,h3_r8,E23_N420,test
88b2c5193bfffff,22274,31575.256,19619,26829.2833,353408.9787938851,6304761.079147233,0.6381460443094801,942.891464134038,h3_r8,E23_N420,test
88b2c5193dfffff,4668,6896.3272,4608,6560.643,351994.51746230584,6305183.174203245,0.6383100181332915,943.0569748716662,h3_r8,E23_N420,test
88b2c51981fffff,387034,525888.0291,326995,449908.0095,356434.8376297568,6302505.8518654145,0.6376217414063954,942.453854230349,h3_r8,E23_N420,test
88b2c51983fffff,50204,71446.69039999999,53538,75714.4031,356971.91926561104,6301894.939367936,0.6375016449534302,942.3631502477219,h3_r8,E23_N420,test
88b2c51985fffff,206583,276215.2822,220241,301144.7502,355558.25037897006,6302316.631010713,0.6376656918660407,942.5286955382908,h3_r8,E23_N420,test
88b2c51987fffff,6872,9475.1921,6414,8871.375900000001,356095.40125145763,6301705.71488004,0.6375456009973764,942.4379917061306,h3_r8,E23_N420,test
88b2c51989fffff,4037,5620.9452,3634,5026.8112,356774.302629914,6303306.049634422,0.6376978581915295,942.469702303235,h3_r8,E23_N420,test
88b2c5198bfffff,9420,13321.0911,8657,11826.9867,357311.3818469753,6302695.0624262,0.637577757229644,942.3790028214571,h3_r8,E23_N420,test
88b2c5198dfffff,10168,13782.8213,10979,14946.0496,355897.68917738646,6303116.842714414,0.6377418367877634,942.5445535604376,h3_r8,E23_N420,test
88b2c51991fffff,1,1.4737,0,0.0,358385.33982302505,6301473.323042434,0.637337552138712,942.1975899134995,h3_r8,E23_N420,test
88b2c51995fffff,49780,70829.4538,45516,63893.5761,357508.9340787461,6301284.105218124,0.6373815474487174,942.2724416155834,h3_r8,E23_N420,test
88b2c51997fffff,35400,51305.4512,31369,44794.0738,358045.88206297485,6300673.349412117,0.6372614489114569,942.181728350406,h3_r8,E23_N420,test
88b2c51999fffff,5649,8160.7958,3639,5086.4167,358724.8261791634,6302273.357467227,0.6374136317643754,942.2134370317217,h3_r8,E23_N420,test
88b2c5199bfffff,5385,8086.0309,2979,4153.3308,359261.702519141,6301662.530576497,0.6372935231522514,942.1227281184401,h3_r8,E23_N420,test
88b2c5199dfffff,3033,4356.0009,2682,3671.5321,357848.39424674516,6302084.153563489,0.6374576552050019,942.2882986876648,h3_r8,E23_N420,test
88b2c519a1fffff,48330,65926.2165,51599,71693.1061,354342.2361869279,6301327.2350250725,0.6376334119234788,942.5876442900626,h3_r8,E23_N420,test
88b2c519a3fffff,21281,29924.7453,13579,18724.4387,354879.4587139272,6300716.389998401,0.6375133311866203,942.4969361143885,h3_r8,E23_N420,test
88b2c519a5fffff,37731,49889.9665,31904,44334.370800000004,353465.5891679815,6301137.979656942,0.6376772667775991,942.6624554016744,h3_r8,E23_N420,test
88b2c519a7fffff,29,44.9164,1,1.4758,354002.88093401905,6300527.131007791,0.6375571916610405,942.5717473898549,h3_r8,E23_N420,test
88b2c519a9fffff,829906,1083281.7443,939227,1272196.6561000003,354681.6201103277,6302127.399861565,0.6377096085923734,942.6035267261323,h3_r8,E23_N420,test
88b2c519abfffff,33705,47656.0616,30556,42703.1325,355218.84021999326,6301516.480099262,0.6375895233242483,942.5128230535192,h3_r8,E23_N420,test
88b2c519adfffff,162326,214604.5532,70575,98090.8731,353804.94683954306,6301938.158417439,0.6377534915738687,942.6783477976569,h3_r8,E23_N420,test
88b2c519b1fffff,27206,38814.314,19611,27456.2792,356293.07996962534,6300294.875649838,0.637349349592361,942.3314017487573,h3_r8,E23_N420,test
88b2c519b3fffff,25387,37401.2411,21201,30117.3856,356830.0995972015,6299684.19095499,0.637229261164852,942.2406841384363,h3_r8,E23_N419,train
88b2c519b5fffff,49318,69733.5007,42095,58772.07659999999,355416.6144143322,6300105.623333557,0.6373932493863128,942.4062232905999,h3_r8,E23_N420,test
88b2c519b7fffff,27,44.2306,122,176.1833,355953.7032819502,6299494.935026667,0.6372731665439019,942.3155058267876,h3_r8,E23_N419,train
88b2c519b9fffff,34971,50692.5383,26465,37415.2689,356632.4853020001,6301094.877103036,0.6374255090685905,942.3472832227126,h3_r8,E23_N420,test
88b2c519bbfffff,35986,52046.087,44411,62699.6353,357169.50252440816,6300484.117675847,0.6373054160966892,942.256570098456,h3_r8,E23_N420,test
88b2c519bdfffff,45926,65156.1408,48069,66916.6974,355755.9935084931,6300905.638696641,0.6374694369851507,942.4221147241769,h3_r8,E23_N420,test
88b2c519c1fffff,58173,82362.1304,57599,80327.4185,356576.6526386114,6304717.448425108,0.6378940557049522,942.5762262248318,h3_r8,E23_N420,test
88b2c519c3fffff,74,107.8017,107,151.8596,357113.79623844335,6304106.3081687,0.6377739513363895,942.4855359198991,h3_r8,E23_N420,test
88b2c519c5fffff,30190,43358.932,37043,52221.3115,355699.94376874174,6304528.259102782,0.6379380568552825,942.6510872717481,h3_r8,E23_N420,test
88b2c519c7fffff,130867,180910.7088,132135,182048.8289,356237.156601763,6303917.115192001,0.6378179580739999,942.5603971250821,h3_r8,E23_N420,test
88b2c519c9fffff,13086,19439.6452,10799,15157.2342,356916.177274436,6305517.842395356,0.6379701296626514,942.5920408635866,h3_r8,E23_N420,test
88b2c519cbfffff,80185,112791.5754,79209,109068.5659,357453.3184418522,6304906.62744988,0.6378500208190754,942.5013550732983,h3_r8,E23_N420,test
88b2c519cdfffff,32582,48184.267,35620,50257.8244,356039.4422393452,6305328.667032538,0.6380141589644956,942.6669118556892,h3_r8,E23_N420,test
88b2c519d1fffff,6243,8867.2961,4888,6756.4069,358527.4003697966,6303684.432590116,0.6376097998505097,942.3199694827199,h3_r8,E23_N420,test
88b2c519d3fffff,29316,41857.5712,29488,40876.9859,359064.34111790115,6303073.452668153,0.637489687768453,942.2292697065859,h3_r8,E23_N420,test
88b2c519d5fffff,7454,10521.3653,7051,9636.7247,357650.8730326183,6303495.246259479,0.6376538458762637,942.3948409440345,h3_r8,E23_N420,test
88b2c519d7fffff,6090,8622.3662,6666,9116.4745,358187.88301492564,6302884.262693601,0.637533739345576,942.3041413112078,h3_r8,E23_N420,test
88b2c519d9fffff,3461,4913.9953,3362,4585.75,358866.9462978622,6304484.6632346725,0.6376858367046206,942.3357832056936,h3_r8,E23_N420,test
88b2c519dbfffff,9754,13728.295,9039,12318.8967,359403.8846257457,6303873.6086268695,0.6375657201329914,942.2450879332027,h3_r8,E23_N420,test
88b2c519ddfffff,3929,5580.2011,4396,5972.4383,357990.39280904364,6304295.490849411,0.6377299108753983,942.4106646107975,h3_r8,E23_N420,test
88b2c519e1fffff,7678,11918.7732,28156,39031.9041,354483.74819300405,6303538.698348513,0.6379058703324385,942.7100892026792,h3_r8,E23_N420,test
88b2c519e3fffff,31252,41372.2923,40178,53946.84139999999,355021.03269074485,6302927.625498923,0.637785781649681,942.6193947063293,h3_r8,E23_N420,test
88b2c519e5fffff,84819,120491.79239999999,82043,114611.63949999999,353606.979452356,6303349.474480657,0.6379497758265784,942.7849200635683,h3_r8,E23_N420,test
88b2c519e7fffff,19829,26891.7039,43161,60114.1737,354144.3331857061,6302738.397987414,0.6378296927653626,942.6942257340997,h3_r8,E23_N420,test
88b2c519e9fffff,30900,43282.9784,9728,13503.1416,354823.1918479563,6304339.059482369,0.6379820242544892,942.7259382033953,h3_r8,E23_N420,test
88b2c519ebfffff,13621,19368.2026,9332,12763.5086,355360.47391471313,6303727.911918784,0.6378619310775726,942.635248222854,h3_r8,E23_N420,test
88b2c519edfffff,75405,110866.6315,78979,109975.8902,353946.39689197054,6304149.849563335,0.6380259578925481,942.8007790165138,h3_r8,E23_N420,test
88b2c51a27fffff,6370,10262.5577,6830,9865.7275,358756.4585795075,6311734.115109108,0.6386221215061676,942.7929874643451,h3_r8,E23_N420,test
88b2c51a37fffff,2,2.9324,19,26.8736,360707.578667257,6310699.632602004,0.6383375772864357,942.5367333351169,h3_r8,E24_N420,train
88b2c51b01fffff,1,1.715,2,2.8182,355050.37115942664,6312390.75217622,0.6389949230119862,943.1990615127725,h3_r8,E23_N420,test
88b2c51b03fffff,3587,5338.0187,3602,4873.104,355587.9030953951,6311778.768475398,0.6388748036500332,943.1084222533973,h3_r8,E23_N420,test
88b2c51b05fffff,4442,6633.5526,4697,6381.276,354173.1162980001,6312201.655018074,0.6390390313407307,943.2739711601171,h3_r8,E23_N420,test
88b2c51b07fffff,3,4.4134,4,5.5344,354710.71745548816,6311589.667588763,0.6389189176114318,943.1833320962032,h3_r8,E23_N420,test
88b2c51b0bfffff,5320,7866.4777,2858,3857.6061,355927.5828696238,6312579.839022264,0.6389507808505244,943.1241417441051,h3_r8,E23_N420,test
88b2c51b13fffff,3584,5449.2571,3137,4413.021,357539.7707834026,6310744.134164914,0.6385904021871778,942.8522091258201,h3_r8,E23_N420,test
88b2c51b15fffff,11792,17910.2587,12181,17039.921299999998,356125.36829056405,6311166.863133522,0.6387546830296396,943.0177782298997,h3_r8,E23_N420,test
88b2c51b17fffff,9406,14093.7708,9374,12909.406500000001,356662.7667386292,6310555.03614681,0.6386345611711672,942.9271294540958,h3_r8,E23_N420,test
88b2c51b1dfffff,261,389.6366,3490,4748.995199999999,356465.0455846129,6311967.859051497,0.6388306558703858,943.0335022923537,h3_r8,E23_N420,test
88b2c51b2bfffff,5,7.3786000000000005,16,21.5362,353833.48868062557,6311400.5563910585,0.6389629977395839,943.2582318091881,h3_r8,E23_N420,test
88b2c51b31fffff,2,3.7514000000000003,0,0.0,354908.6292160306,6310176.809187852,0.6387227777610881,943.0769397760159,h3_r8,E23_N420,test
88b2c51b33fffff,504,834.2151,294,435.4016,355446.0993592641,6309565.053133313,0.6386026659016767,942.9862866265466,h3_r8,E23_N420,test
88b2c51b39fffff,29,48.193400000000004,26,39.7733,355248.2518730146,6310977.758524433,0.6387988026127167,943.0926882616477,h3_r8,E23_N420,test
88b2c51b3bfffff,11930,18082.2958,11662,16064.2037,355785.7195442659,6310365.927821304,0.6386786863669726,943.0020396727487,h3_r8,E23_N420,test
88b2c54003fffff,1315,2379.4743,1016,1537.5673,330042.962485526,6290990.88288697,0.6381806778104255,944.3415397075587,h3_r8,E22_N419,train
88b2c5400bfffff,904,1753.5908000000002,597,907.127,330381.4811856779,6291790.967882836,0.6382577408190602,944.357773303811,h3_r8,E22_N419,train
88b2c54013fffff,95,189.0408,0,0.0,331998.18545310025,6289959.747365335,0.6378980132730293,944.0855694109341,h3_r8,E22_N419,train
88b2c54015fffff,3447,6423.6528,2482,3774.7125,330581.9331696746,6290380.472517511,0.6380607746123216,944.2508053292404,h3_r8,E22_N419,train
88b2c54019fffff,696,1325.7735,488,764.8266,331797.8939206678,6291370.071854692,0.6380949539694656,944.192536848248,h3_r8,E22_N419,train
88b2c5401bfffff,2739,5370.316,2696,4087.4649999999997,332336.72608609556,6290759.668550039,0.6379750388054308,944.1018019600306,h3_r8,E22_N419,train
88b2c5401dfffff,172,328.8968,150,220.5057,330920.44944969204,6291180.482520513,0.6381378329024088,944.2670434159227,h3_r8,E22_N419,train
88b2c54039fffff,1212,2236.1116,847,1279.4531,329704.47298816894,6290190.859054042,0.6381035914849436,944.3252915935591,h3_r8,E21_N419,train
88b2c54057fffff,644,1192.2569,478,738.0074,331258.994914983,6291980.55367782,0.638214867872831,944.2832669924828,h3_r8,E22_N419,train
88b2c54081fffff,400,604.7407000000001,341,515.5679,333275.7837908103,6287329.5984884575,0.6374612400836203,943.7970625425223,h3_r8,E22_N419,train
88b2c54083fffff,3641,5862.6498,5599,8096.1658,333814.3533112157,6286719.659218446,0.6373413296093121,943.706299884594,h3_r8,E22_N419,train
88b2c54087fffff,4369,7156.9038,2098,3152.1951000000004,332937.30870662985,6286530.024700699,0.6373841822910683,943.7807876145234,h3_r8,E22_N419,train
88b2c54089fffff,23913,36619.5695,12368,18428.7184,333614.2880523425,6288129.233496727,0.6375382746385723,943.8133229887462,h3_r8,E22_N419,train
88b2c5408bfffff,54607,82184.3303,50704,74981.4786,334152.8551854514,6287519.219221732,0.63741835939015,943.7225647845771,h3_r8,E22_N419,train
88b2c5408dfffff,1,1.7516,0,0.0,332737.14739412005,6287939.61626509,0.6375811493937188,943.8878205168294,h3_r8,E22_N419,train
88b2c54091fffff,1,1.7285,87,132.1491,335229.7888142312,6286299.426169647,0.6371785254543726,943.5410343378899,h3_r8,E22_N419,train
88b2c54095fffff,5,9.1965,0,0.0,334352.85594910086,6286109.79845106,0.6372214179924475,943.6155325463624,h3_r8,E22_N419,train
88b2c54097fffff,7720,11198.6855,6732,9690.1476,334891.2916982345,6285500.016182304,0.6371015052530056,943.5247605475597,h3_r8,E22_N419,train
88b2c54099fffff,24379,36239.5425,21782,32096.1862,335568.3150816354,6287098.897387998,0.6372555224445297,943.5572936613462,h3_r8,E22_N419,train
88b2c5409bfffff,51443,78011.81,43397,63800.6996,336106.67918967316,6286489.043601517,0.6371355990090485,943.4665258860332,h3_r8,E22_N419,train
88b2c5409dfffff,31843,48558.6166,34366,50460.1915,334691.3554414924,6286909.28344737,0.6372984429898667,943.6318018974853,h3_r8,E22_N419,train
88b2c540b9fffff,38830,59474.945999999996,30426,45260.8228,333475.88061010104,6285920.160445234,0.6372642766054226,943.6900205030106,h3_r8,E22_N419,train
88b2c540bbfffff,36422,54178.8119,31656,46916.7793,334014.38562560035,6285310.374694386,0.6371443697859805,943.5992487221956,h3_r8,E22_N419,train
88b2c540c1fffff,58353,91589.4439,46107,67576.6496,333414.18987102294,6289539.097480318,0.6377352047712761,943.920318001532,h3_r8,E22_N419,train
88b2c540c3fffff,29384,45231.7865,27370,39711.4537,333952.8214779688,6288928.929707309,0.6376152859415323,943.829568950925,h3_r8,E22_N419,train
88b2c540c5fffff,571,1129.5964,897,1320.9524999999999,332536.9531799081,6289349.4975645505,0.6377781016008723,943.9948253147886,h3_r8,E22_N419,train
88b2c540c7fffff,15761,24378.2784,15085,22291.140199999998,333075.6540484103,6288739.32627634,0.6376581887172951,943.9040765055688,h3_r8,E22_N419,train
88b2c540c9fffff,28172,45281.885,16393,24726.3115,333752.7548486813,6290338.929858796,0.6378121975386744,943.9365450023906,h3_r8,E22_N419,train
88b2c540cbfffff,31100,47640.571299999996,25935,37523.2902,334291.3840544075,6289728.687101988,0.6376922739700995,943.8458004229469,h3_r8,E22_N419,train
88b2c540cdfffff,7923,13048.5887,4154,6307.4274,332875.49140497355,6290149.343759903,0.6378551223992333,944.0110623398796,h3_r8,E22_N419,train
88b2c540d1fffff,39825,60120.354999999996,37043,54955.0565,335368.44187990937,6288508.437086155,0.6374524232809349,943.6642971677938,h3_r8,E22_N419,train
88b2c540d3fffff,16929,25535.9267,19237,28220.087,335906.8704871853,6287898.429819179,0.6373324961987858,943.5735385109438,h3_r8,E22_N419,train
88b2c540d5fffff,19604,30023.1647,23469,34458.1844,334491.3862195488,6288318.8404369075,0.6374953659308814,943.7388152053463,h3_r8,E22_N419,train
88b2c540d7fffff,58191,87480.1795,43392,64463.46,335029.88408951776,6287708.829665132,0.637375444759076,943.6480567720719,h3_r8,E22_N419,train
88b2c540d9fffff,30584,45658.67,24265,35297.9281,335707.0287993917,6289308.105692238,0.6375293785358198,943.6805230798782,h3_r8,E22_N419,train
88b2c540dbfffff,27798,41484.3391,23180,33951.3951,336245.45501760475,6288698.023444999,0.6374094467008882,943.5897688819095,h3_r8,E22_N419,train
88b2c540ddfffff,36812,56527.5849,31725,46720.0939,334829.94640023645,6289118.522845766,0.6375723492108217,943.7550511411391,h3_r8,E22_N419,train
88b2c54205fffff,2199,3068.1229,1985,2743.9132,330996.39965336374,6297014.265588958,0.6388825640702694,944.620123895118,h3_r8,E22_N419,train
88b2c54209fffff,463,819.5936,296,487.7148,332212.9106496944,6298004.362437008,0.6389164667011352,944.5616954840953,h3_r8,E22_N419,train
88b2c5420dfffff,264,433.5447,97,147.5359,331335.09819883335,6297814.867042201,0.6389594960454391,944.6362613190431,h3_r8,E22_N419,train
88b2c54219fffff,2871,4660.7228,860,1198.7597,334168.51119775674,6296971.756114215,0.6386335115594323,944.3057269791025,h3_r8,E22_N419,train
88b2c54229fffff,4,5.2476,22,29.8732,330118.57128395065,6296824.745979248,0.6389255312528396,944.6946694437647,h3_r8,E22_N419,train
88b2c5422bfffff,2748,3799.8624,2670,3689.3694,330657.7302393784,6296213.725169549,0.6388056086422006,944.6039719363907,h3_r8,E22_N419,train
88b2c54247fffff,1,1.9188,48,66.6648,331673.8258624547,6298615.529510932,0.6390364045447129,944.6523842065362,h3_r8,E22_N419,train
88b2c5424bfffff,1568,2472.6226,709,987.5788,332890.44834371214,6299605.720534569,0.6390702040257886,944.5939067224972,h3_r8,E22_N419,train
88b2c54251fffff,987,1651.6065,2205,3256.0326999999997,333968.4077114913,6298383.322297584,0.6388303058196355,944.4125329942908,h3_r8,E22_N419,train
88b2c54253fffff,21537,34729.4408,19046,27544.7192,334507.28721363674,6297772.240939677,0.6387103546724516,944.321838926815,h3_r8,E22_N419,train
88b2c54255fffff,16,27.037300000000002,43,62.4602,333090.68049252825,6298193.847521957,0.6388734032890852,944.4871193745639,h3_r8,E22_N419,train
88b2c54259fffff,21761,34654.0652,20355,29057.9516,334307.21524555306,6299183.943020589,0.6389071300496102,944.4286258841748,h3_r8,E22_N419,train
88b2c5425bfffff,502,791.9827,1706,2553.0775,334846.0922907371,6298572.786764415,0.6387871743058986,944.3379363476997,h3_r8,E22_N419,train
88b2c5425dfffff,1465,2324.8071,795,1100.4488,333429.46141939703,6298994.482161248,0.6389502556119341,944.5032222618465,h3_r8,E22_N419,train
88b2c54261fffff,185,285.522,91,126.9397,329918.0198716775,6298236.535614882,0.6391224171415983,944.801505026815,h3_r8,E21_N419,train
88b2c54263fffff,1157,1604.8084999999999,1024,1450.9877999999999,330457.2431557978,6297625.361337004,0.6390024913065662,944.7108168721315,h3_r8,E22_N419,train
88b2c54265fffff,3,5.1715,6,8.360299999999999,329040.05300324556,6298047.023198377,0.6391653722828082,944.8760500011849,h3_r8,E21_N419,train
88b2c54267fffff,1,1.2505,0,0.0,329579.3455364463,6297435.845320886,0.6390454524717778,944.785362132825,h3_r8,E21_N419,train
88b2c54269fffff,2840,4767.7076,2537,3788.4962,330256.72334687423,6299037.286923295,0.6391993583276351,944.8176333746524,h3_r8,E22_N419,train
88b2c5426bfffff,58,95.4505,99,142.72310000000002,330795.94416336657,6298426.037718892,0.6390794278900574,944.7269497591187,h3_r8,E22_N419,train
88b2c5426dfffff,84,126.6298,112,155.4776,329378.7298073862,6298847.788426499,0.6392423415566979,944.8921883512521,h3_r8,E21_N419,train
88b2c54281fffff,40032,57513.0352,50932,74021.1209,335645.9256026342,6292928.328157089,0.637999992968163,943.9105813907227,h3_r8,E22_N419,train
88b2c54283fffff,10569,16211.9196,7392,11030.0042,336184.4783232231,6292317.864053635,0.637880049347136,943.8198500141734,h3_r8,E22_N419,train
