origin,tile,cpc,cpc_numerator,observed_mass,predicted_mass,full_domain_observed_mass,destination_count,l1_error
36121971000,50,0.9529734586049443,7290.246958327823,3825.0,3824.9999999999995,6801.0,3,359.7530416721762
36019100101,447,0.0,0.0,0.0,0.0,0.0,2,0.0
36019100102,447,0.0,0.0,0.0,0.0,0.0,2,0.0
36101960800,78,0.9559328469553329,6722.119779789902,3516.0,3516.000000000001,5932.0,3,309.8802202100991
36101960900,78,0.9664176367873043,4302.491318977079,2226.0,2225.9999999999995,3807.0,3,149.508681022921
36101961900,78,0.8978510175765391,8362.584377707884,4657.0,4657.0,7171.0,3,951.4156222921156
36103158116,456,0.6825731296553224,2485.931338204684,1821.0,1820.9999999999995,4255.0,38,1156.0686617953156
36103158304,456,0.798893478599374,13959.86464504546,8737.0,8737.000000000002,17669.0,38,3514.1353549545393
36103158306,456,0.673994517443729,8365.619950511566,6206.0,6206.0,13543.0,38,4046.3800494884354
36103158309,456,0.7579747621329193,10132.606620192864,6684.0,6684.0,12166.0,38,3235.3933798071353
36103158310,456,0.7959247286858397,9250.23719678683,5811.0,5811.0,9738.0,38,2371.76280321317
36103158315,456,0.7361571628608219,9499.372029556047,6452.0,6452.000000000001,12250.0,38,3404.6279704439535
36103158317,456,0.852148637778211,14777.961676349732,8671.0,8671.0,15891.0,38,2564.0383236502635
36103158318,456,0.7386099015005857,8678.666342631881,5875.0,5875.0,9396.0,38,3071.333657368118
36103158320,456,0.748313666513034,10069.308696599384,6728.0,6728.0,15525.0,38,3386.6913034006143
36103158322,456,0.6443639582269429,2724.3708153835146,2114.0,2114.0000000000005,4829.0,38,1503.6291846164852
36103158324,456,0.0,0.0,0.0,0.0,0.0,38,0.0
36103158325,456,0.0,0.0,0.0,0.0,0.0,38,0.0
36103158328,456,0.0,0.0,0.0,0.0,0.0,38,0.0
36103158329,456,0.0,0.0,0.0,0.0,0.0,38,0.0
36103158401,456,0.7204307745997754,1790.990905655042,1243.0,1243.0,2237.0,38,695.0090943449583
36103158402,456,0.906103667423864,11029.093839883271,6086.0,6086.000000000003,10812.0,38,1142.9061601167289
36103158403,456,0.782083196909729,5006.896626616084,3201.0,3200.9999999999995,5721.0,38,1395.1033733839142
36103158407,456,0.8328644330322499,15602.882288426172,9367.0,9367.0,14439.0,38,3131.1177115738296
36103158408,456,0.8372710151804132,11363.442218028567,6786.0,6785.999999999999,10547.0,38,2208.5577819714313
36103158409,456,0.8812616119751439,9387.198690759233,5326.0,5326.0,8433.0,38,1264.801309240768
36103158410,456,0.7458676686626844,5540.30504282642,3714.0,3713.999999999999,5878.0,38,1887.6949571735795
36103158411,456,0.0,0.0,0.0,0.0,0.0,38,0.0
36103158412,456,0.0,0.0,0.0,0.0,0.0,38,0.0
36103158705,456,0.8190537114533432,7173.272404908379,4379.0,4378.999999999999,7538.0,38,1584.7275950916212
36103158707,456,0.81086438113905,3313.191861334158,2043.0,2042.9999999999995,3795.0,38,772.8081386658414
36103158708,456,0.8135490628993585,8991.34424316371,5526.0,5526.0,8637.0,38,2060.65575683629
36103158709,456,0.7912514675925031,4014.809946564361,2537.0,2537.0,4894.0,38,1059.1900534356394
36103158710,456,0.8735974607307744,9307.30734662567,5327.0,5327.0,8785.0,38,1346.6926533743303
36103158711,456,0.820073987075443,9942.577019302671,6062.0,6062.000000000002,11900.0,38,2181.4229806973294
36103158712,456,0.7802528508944224,12844.52243142398,8231.0,8230.999999999998,16460.0,38,3617.4775685760187
36103158713,456,0.0,0.0,0.0,0.0,0.0,38,0.0
36103158714,456,0.0,0.0,0.0,0.0,0.0,38,0.0
36103158715,456,0.0,0.0,0.0,0.0,0.0,38,0.0
36103159407,456,0.8911891423883409,16005.756997294602,8980.0,8979.999999999996,16941.0,38,1954.2430027053974
36103159411,456,0.8431906911583869,6128.309943339156,3634.0,3634.0000000000005,9118.0,38,1139.6900566608444
36103159413,456,0.0,0.0,0.0,0.0,0.0,38,0.0
36103159414,456,0.0,0.0,0.0,0.0,0.0,38,0.0
36103169701,456,0.9341107954850513,17221.266625562406,9218.0,9218.0,18382.0,38,1214.7333744375946
36025970401,206,0.0,0.0,0.0,0.0,0.0,3,0.0
36025970402,206,0.0,0.0,0.0,0.0,0.0,3,0.0
36025970502,206,0.0,0.0,0.0,0.0,0.0,3,0.0
36011040201,135,0.0,0.0,0.0,0.0,0.0,3,0.0
36011040400,135,0.9298545543122283,9043.765395240733,4863.0,4863.0,8493.0,3,682.234604759267
36067012000,135,0.9826200701439921,13057.055492073367,6644.0,6644.0,11450.0,3,230.94450792663326
36103134704,450,0.7773403926191078,5066.704679091345,3259.0,3258.9999999999995,5831.0,64,1451.2953209086556
36103134902,450,0.7571018719534084,9878.665225248074,6524.0,6524.0,11811.0,64,3169.3347747519274
36103134906,450,0.737873583624346,13538.504512339501,9174.0,9174.0,15530.0,64,4809.495487660499
36103134907,450,0.764458201512819,8846.31030790634,5786.0,5786.0,11120.0,64,2725.689692093659
36103134908,450,0.0,0.0,0.0,0.0,0.0,64,0.0
36103134909,450,0.0,0.0,0.0,0.0,0.0,64,0.0
36103135002,450,0.641075830384106,9739.224015195336,7596.0,7595.999999999999,12947.0,64,5452.775984804663
36103135003,450,0.6661310061453833,10091.884743102557,7575.0,7574.999999999998,11208.0,64,5058.115256897441
36103135004,450,0.7357580668001527,6228.9277935300925,4233.0,4233.0,6780.0,64,2237.0722064699075
36103135005,450,0.6510093115137621,7692.326024846612,5908.0,5908.000000000002,9325.0,64,4123.673975153389
36103135104,450,0.7174935316473989,9638.808104151158,6717.0,6717.000000000001,12742.0,64,3795.1918958488423
36103135303,450,0.6986111730209714,7969.756261823242,5704.0,5704.000000000001,10342.0,64,3438.2437381767586
36103135305,450,0.0,0.0,0.0,0.0,0.0,64,0.0
36103135306,450,0.0,0.0,0.0,0.0,0.0,64,0.0
36103135401,450,0.6976188697604921,15178.791368248787,10879.0,10879.0,17782.0,64,6579.208631751213
36103135402,450,0.6373280183789727,14258.302427174376,11186.0,11186.0,17766.0,64,8113.697572825625
36103135403,450,0.6524990623471256,7579.4291082242125,5808.0,5808.0,9649.0,64,4036.5708917757884
36103135500,450,0.0,0.0,0.0,0.0,0.0,64,0.0
36103145803,450,0.6599754449413617,7804.869611876542,5913.0,5912.999999999999,10117.0,64,4021.1303881234567
36103145809,450,0.0,0.0,0.0,0.0,0.0,64,0.0
36103145810,450,0.0,0.0,0.0,0.0,0.0,64,0.0
36103158001,450,0.7453793254553005,7877.168711411616,5284.0,5284.0,8588.0,64,2690.831288588385
36103158009,450,0.6566172796198569,5706.004159896556,4345.0,4344.999999999998,7671.0,64,2983.995840103443
36103158010,450,0.6778070725144962,7626.685179933112,5626.0,5626.0,8743.0,64,3625.3148200668884
36103158011,450,0.6745350982841762,8569.293888602177,6352.0,6352.000000000001,10577.0,64,4134.706111397824
36103158012,450,0.0,0.0,0.0,0.0,0.0,64,0.0
36103158013,450,0.0,0.0,0.0,0.0,0.0,64,0.0
36103158014,450,0.0,0.0,0.0,0.0,0.0,64,0.0
36103158015,450,0.0,0.0,0.0,0.0,0.0,64,0.0
36103158016,450,0.0,0.0,0.0,0.0,0.0,64,0.0
36103158017,450,0.0,0.0,0.0,0.0,0.0,64,0.0
36103158102,450,0.7105667419450639,9578.439681419462,6740.0,6740.0,12357.0,64,3901.5603185805385
36103158103,450,0.6645726401482331,7682.459720113575,5780.0,5780.0,10162.0,64,3877.5402798864247
36103158107,450,0.6669349315370313,8132.604555162559,6097.0,6096.999999999999,10084.0,64,4061.39544483744
36103158108,450,0.6049719837445364,4863.974749306073,4020.0,4019.999999999999,7291.0,64,3176.0252506939264
36103158111,450,0.6551933897014653,5659.560500241257,4319.0,4319.0,7370.0,64,2978.4394997587424
36103158112,450,0.6779547189083382,8170.7102722832915,6026.0,6025.999999999999,10457.0,64,3881.2897277167076
36103158114,450,0.7014709675469741,7000.6802561188015,4990.0,4990.0,9090.0,64,2979.3197438811976
36103158117,450,0.0,0.0,0.0,0.0,0.0,64,0.0
36103158118,450,0.0,0.0,0.0,0.0,0.0,64,0.0
36103158119,450,0.0,0.0,0.0,0.0,0.0,64,0.0
36103158120,450,0.0,0.0,0.0,0.0,0.0,64,0.0
36103158205,450,0.7865006905956611,3764.1923051908343,2393.0,2393.0,4483.0,64,1021.807694809166
36103158206,450,0.7858592034658273,7651.125204943295,4868.0,4868.0,8187.0,64,2084.874795056706
