service_date,day_class,table,field,category,count
2024-11-19,laboral,viajes,periodo_inicio_viaje,67,625175
2024-11-19,laboral,viajes,periodo_inicio_viaje,68,480595
2024-11-19,laboral,viajes,periodo_inicio_viaje,69,189075
2024-11-19,laboral,viajes,periodo_inicio_viaje,70,9726
2024-11-19,laboral,viajes,periodo_fin_viaje,-1,959668
2024-11-19,laboral,viajes,periodo_fin_viaje,59,371
2024-11-19,laboral,viajes,periodo_fin_viaje,60,1116
2024-11-19,laboral,viajes,periodo_fin_viaje,61,20063
2024-11-19,laboral,viajes,periodo_fin_viaje,62,283639
2024-11-19,laboral,viajes,periodo_fin_viaje,63,414761
2024-11-19,laboral,viajes,periodo_fin_viaje,64,425482
2024-11-19,laboral,viajes,periodo_fin_viaje,65,201928
2024-11-19,laboral,viajes,periodo_fin_viaje,66,322278
2024-11-19,laboral,viajes,periodo_fin_viaje,67,372322
2024-11-19,laboral,viajes,periodo_fin_viaje,68,427147
2024-11-19,laboral,viajes,periodo_fin_viaje,69,182275
2024-11-19,laboral,viajes,periodo_fin_viaje,70,14153
2024-11-19,laboral,viajes,tipo_corte_etapa_viaje,M15M,55638
2024-11-19,laboral,viajes,tipo_corte_etapa_viaje,M3B,260414
2024-11-19,laboral,viajes,tipo_corte_etapa_viaje,M40M,17378
2024-11-19,laboral,viajes,tipo_corte_etapa_viaje,MS_B_B,17100
2024-11-19,laboral,viajes,tipo_corte_etapa_viaje,MS_B_B_NB,6717
2024-11-19,laboral,viajes,tipo_corte_etapa_viaje,MS_MT_MT,4994
2024-11-19,laboral,viajes,tipo_corte_etapa_viaje,MS_M_B,56963
2024-11-19,laboral,viajes,tipo_corte_etapa_viaje,MS_M_M,329964
2024-11-19,laboral,viajes,tipo_corte_etapa_viaje,RD,59850
2024-11-19,laboral,viajes,tipo_corte_etapa_viaje,SM2H,1001909
2024-11-19,laboral,viajes,tipo_corte_etapa_viaje,UE,1814276
2024-11-19,laboral,etapas,tipo_dia,LABORAL,4861726
2024-11-19,laboral,etapas,tiene_bajada,0,1050157
2024-11-19,laboral,etapas,tiene_bajada,1,3811569
2024-11-19,laboral,etapas,tipo_transporte,BUS,1945316
2024-11-19,laboral,etapas,tipo_transporte,METRO,2338836
2024-11-19,laboral,etapas,tipo_transporte,METROTREN,74735
2024-11-19,laboral,etapas,tipo_transporte,ZP,502839
2024-11-19,laboral,etapas,periodoSubida,01 - PRE NOCTURNO,1031
2024-11-19,laboral,etapas,periodoSubida,02 - NOCTURNO,8733
2024-11-19,laboral,etapas,periodoSubida,03 - TRANSICION NOCTURNO,151388
2024-11-19,laboral,etapas,periodoSubida,04 - PUNTA MANANA,701090
2024-11-19,laboral,etapas,periodoSubida,05 - TRANSICION PUNTA MANANA,619516
2024-11-19,laboral,etapas,periodoSubida,06 - FUERA DE PUNTA MANANA,677058
2024-11-19,laboral,etapas,periodoSubida,07 - PUNTA MEDIODIA,356160
2024-11-19,laboral,etapas,periodoSubida,08 - FUERA DE PUNTA TARDE,592164
2024-11-19,laboral,etapas,periodoSubida,09 - PUNTA TARDE1,804841
2024-11-19,laboral,etapas,periodoSubida,10 - PUNTA TARDE2,670416
2024-11-19,laboral,etapas,periodoSubida,11 - FUERA DE PUNTA NOCTURNO,265009
2024-11-19,laboral,etapas,periodoSubida,12 - PRE NOCTURNO,14320
2024-11-19,laboral,etapas,periodoBajada,01 - PRE NOCTURNO,470
2024-11-19,laboral,etapas,periodoBajada,02 - NOCTURNO,2548
2024-11-19,laboral,etapas,periodoBajada,03 - TRANSICION NOCTURNO,62739
2024-11-19,laboral,etapas,periodoBajada,04 - PUNTA MANANA,475160
2024-11-19,laboral,etapas,periodoBajada,05 - TRANSICION PUNTA MANANA,572968
2024-11-19,laboral,etapas,periodoBajada,06 - FUERA DE PUNTA MANANA,570984
2024-11-19,laboral,etapas,periodoBajada,07 - PUNTA MEDIODIA,273637
2024-11-19,laboral,etapas,periodoBajada,08 - FUERA DE PUNTA TARDE,444734
2024-11-19,laboral,etapas,periodoBajada,09 - PUNTA TARDE1,546288
2024-11-19,laboral,etapas,periodoBajada,10 - PUNTA TARDE2,595754
2024-11-19,laboral,etapas,periodoBajada,11 - FUERA DE PUNTA NOCTURNO,248866
2024-11-19,laboral,etapas,periodoBajada,12 - PRE NOCTURNO,17421
2024-11-20,laboral,viajes,tipodia,0,3655110
2024-11-20,laboral,viajes,n_etapas,1,2571240
2024-11-20,laboral,viajes,n_etapas,10,2
2024-11-20,laboral,viajes,n_etapas,11,3
2024-11-20,laboral,viajes,n_etapas,12,1
2024-11-20,laboral,viajes,n_etapas,13,1
2024-11-20,laboral,viajes,n_etapas,2,938690
2024-11-20,laboral,viajes,n_etapas,3,140695
2024-11-20,laboral,viajes,n_etapas,4,4197
2024-11-20,laboral,viajes,n_etapas,5,223
2024-11-20,laboral,viajes,n_etapas,6,41
2024-11-20,laboral,viajes,n_etapas,7,8
2024-11-20,laboral,viajes,n_etapas,9,9
2024-11-20,laboral,viajes,netapassinbajada,0,2624404
2024-11-20,laboral,viajes,netapassinbajada,1,1003575
2024-11-20,laboral,viajes,netapassinbajada,2,26471
2024-11-20,laboral,viajes,netapassinbajada,3,621
2024-11-20,laboral,viajes,netapassinbajada,4,39
2024-11-20,laboral,viajes,ultimaetapaconbajada,0,969615
2024-11-20,laboral,viajes,ultimaetapaconbajada,1,2685495
2024-11-20,laboral,viajes,periodo_inicio_viaje,59,2438
2024-11-20,laboral,viajes,periodo_inicio_viaje,60,7789
2024-11-20,laboral,viajes,periodo_inicio_viaje,61,109414
2024-11-20,laboral,viajes,periodo_inicio_viaje,62,498405
2024-11-20,laboral,viajes,periodo_inicio_viaje,63,445677
2024-11-20,laboral,viajes,periodo_inicio_viaje,64,523348
2024-11-20,laboral,viajes,periodo_inicio_viaje,65,289672
2024-11-20,laboral,viajes,periodo_inicio_viaje,66,467963
2024-11-20,laboral,viajes,periodo_inicio_viaje,67,633613
2024-11-20,laboral,viajes,periodo_inicio_viaje,68,458592
2024-11-20,laboral,viajes,periodo_inicio_viaje,69,210733
2024-11-20,laboral,viajes,periodo_inicio_viaje,70,7466
2024-11-20,laboral,viajes,periodo_fin_viaje,-1,969670
2024-11-20,laboral,viajes,periodo_fin_viaje,59,950
2024-11-20,laboral,viajes,periodo_fin_viaje,60,1397
2024-11-20,laboral,viajes,periodo_fin_viaje,61,19830
2024-11-20,laboral,viajes,periodo_fin_viaje,62,280975
2024-11-20,laboral,viajes,periodo_fin_viaje,63,413898
2024-11-20,laboral,viajes,periodo_fin_viaje,64,426493
2024-11-20,laboral,viajes,periodo_fin_viaje,65,210105
2024-11-20,laboral,viajes,periodo_fin_viaje,66,329086
2024-11-20,laboral,viajes,periodo_fin_viaje,67,377508
2024-11-20,laboral,viajes,periodo_fin_viaje,68,416992
2024-11-20,laboral,viajes,periodo_fin_viaje,69,193286
2024-11-20,laboral,viajes,periodo_fin_viaje,70,14920
2024-11-20,laboral,viajes,tipo_corte_etapa_viaje,M15M,52744
2024-11-20,laboral,viajes,tipo_corte_etapa_viaje,M3B,280191
2024-11-20,laboral,viajes,tipo_corte_etapa_viaje,M40M,17725
2024-11-20,laboral,viajes,tipo_corte_etapa_viaje,MS_B_B,17143
2024-11-20,laboral,viajes,tipo_corte_etapa_viaje,MS_B_B_NB,6862
2024-11-20,laboral,viajes,tipo_corte_etapa_viaje,MS_MT_MT,5223
2024-11-20,laboral,viajes,tipo_corte_etapa_viaje,MS_M_B,58081
2024-11-20,laboral,viajes,tipo_corte_etapa_viaje,MS_M_M,323699
2024-11-20,laboral,viajes,tipo_corte_etapa_viaje,RD,60487
2024-11-20,laboral,viajes,tipo_corte_etapa_viaje,SM2H,1008323
2024-11-20,laboral,viajes,tipo_corte_etapa_viaje,UE,1824632
2024-11-20,laboral,etapas,tipo_dia,LABORAL,4897118
2024-11-20,laboral,etapas,tiene_bajada,0,1061358
2024-11-20,laboral,etapas,tiene_bajada,1,3835760
2024-11-20,laboral,etapas,tipo_transporte,BUS,1986264
2024-11-20,laboral,etapas,tipo_transporte,METRO,2339554
2024-11-20,laboral,etapas,tipo_transporte,METROTREN,78173
2024-11-20,laboral,etapas,tipo_transporte,ZP,493127
2024-11-20,laboral,etapas,periodoSubida,01 - PRE NOCTURNO,2717
2024-11-20,laboral,etapas,periodoSubida,02 - NOCTURNO,8920
2024-11-20,laboral,etapas,periodoSubida,03 - TRANSICION NOCTURNO,149046
2024-11-20,laboral,etapas,periodoSubida,04 - PUNTA MANANA,694723
2024-11-20,laboral,etapas,periodoSubida,05 - TRANSICION PUNTA MANANA,621837
2024-11-20,laboral,etapas,periodoSubida,06 - FUERA DE PUNTA MANANA,685954
2024-11-20,laboral,etapas,periodoSubida,07 - PUNTA MEDIODIA,370365
2024-11-20,laboral,etapas,periodoSubida,08 - FUERA DE PUNTA TARDE,603588
2024-11-20,laboral,etapas,periodoSubida,09 - PUNTA TARDE1,813800
2024-11-20,laboral,etapas,periodoSubida,10 - PUNTA TARDE2,643935
2024-11-20,laboral,etapas,periodoSubida,11 - FUERA DE PUNTA NOCTURNO,290152
2024-11-20,laboral,etapas,periodoSubida,12 - PRE NOCTURNO,12081
2024-11-20,laboral,etapas,periodoBajada,01 - PRE NOCTURNO,1215
2024-11-20,laboral,etapas,periodoBajada,02 - NOCTURNO,2933
2024-11-20,laboral,etapas,periodoBajada,03 - TRANSICION NOCTURNO,61501
2024-11-20,laboral,etapas,periodoBajada,04 - PUNTA MANANA,472035
2024-11-20,laboral,etapas,periodoBajada,05 - TRANSICION PUNTA MANANA,571928
2024-11-20,laboral,etapas,periodoBajada,06 - FUERA DE PUNTA MANANA,572604
2024-11-20,laboral,etapas,periodoBajada,07 - PUNTA MEDIODIA,284636
2024-11-20,laboral,etapas,periodoBajada,08 - FUERA DE PUNTA TARDE,454788
2024-11-20,laboral,etapas,periodoBajada,09 - PUNTA TARDE1,551797
2024-11-20,laboral,etapas,periodoBajada,10 - PUNTA TARDE2,580536
2024-11-20,laboral,etapas,periodoBajada,11 - FUERA DE PUNTA NOCTURNO,263718
2024-11-20,laboral,etapas,periodoBajada,12 - PRE NOCTURNO,18069
2024-11-21,laboral,viajes,tipodia,0,3587955
2024-11-21,laboral,viajes,n_etapas,1,2504829
2024-11-21,laboral,viajes,n_etapas,10,1
2024-11-21,laboral,viajes,n_etapas,11,3
2024-11-21,laboral,viajes,n_etapas,2,935751
2024-11-21,laboral,viajes,n_etapas,3,142929
2024-11-21,laboral,viajes,n_etapas,4,4133
2024-11-21,laboral,viajes,n_etapas,42,1
2024-11-21,laboral,viajes,n_etapas,5,260
2024-11-21,laboral,viajes,n_etapas,6,32
2024-11-21,laboral,viajes,n_etapas,7,6
2024-11-21,laboral,viajes,n_etapas,8,4
2024-11-21,laboral,viajes,n_etapas,9,6
2024-11-21,laboral,viajes,netapassinbajada,0,2567307
2024-11-21,laboral,viajes,netapassinbajada,1,994431
2024-11-21,laboral,viajes,netapassinbajada,2,25678
2024-11-21,laboral,viajes,netapassinbajada,3,501
2024-11-21,laboral,viajes,netapassinbajada,4,38
2024-11-21,laboral,viajes,ultimaetapaconbajada,0,961610
2024-11-21,laboral,viajes,ultimaetapaconbajada,1,2626345
2024-11-21,laboral,viajes,periodo_inicio_viaje,59,2356
2024-11-21,laboral,viajes,periodo_inicio_viaje,60,7974
2024-11-21,laboral,viajes,periodo_inicio_viaje,61,109328
2024-11-21,laboral,viajes,periodo_inicio_viaje,62,495023
2024-11-21,laboral,viajes,periodo_inicio_viaje,63,428896
2024-11-21,laboral,viajes,periodo_inicio_viaje,64,520413
2024-11-21,laboral,viajes,periodo_inicio_viaje,65,282691
2024-11-21,laboral,viajes,periodo_inicio_viaje,66,457693
2024-11-21,laboral,viajes,periodo_inicio_viaje,67,607896
2024-11-21,laboral,viajes,periodo_inicio_viaje,68,459185
2024-11-21,laboral,viajes,periodo_inicio_viaje,69,209825
2024-11-21,laboral,viajes,periodo_inicio_viaje,70,6675
2024-11-21,laboral,viajes,periodo_fin_viaje,-1,961703
2024-11-21,laboral,viajes,periodo_fin_viaje,59,976
2024-11-21,laboral,viajes,periodo_fin_viaje,60,1646
2024-11-21,laboral,viajes,periodo_fin_viaje,61,19387
2024-11-21,laboral,viajes,periodo_fin_viaje,62,275739
2024-11-21,laboral,viajes,periodo_fin_viaje,63,400376
2024-11-21,laboral,viajes,periodo_fin_viaje,64,425195
2024-11-21,laboral,viajes,periodo_fin_viaje,65,205859
2024-11-21,laboral,viajes,periodo_fin_viaje,66,319685
2024-11-21,laboral,viajes,periodo_fin_viaje,67,363394
2024-11-21,laboral,viajes,periodo_fin_viaje,68,406718
2024-11-21,laboral,viajes,periodo_fin_viaje,69,192506
2024-11-21,laboral,viajes,periodo_fin_viaje,70,14771
2024-11-21,laboral,viajes,tipo_corte_etapa_viaje,M15M,50905
2024-11-21,laboral,viajes,tipo_corte_etapa_viaje,M3B,261059
2024-11-21,laboral,viajes,tipo_corte_etapa_viaje,M40M,15618
2024-11-21,laboral,viajes,tipo_corte_etapa_viaje,MS_B_B,16702
2024-11-21,laboral,viajes,tipo_corte_etapa_viaje,MS_B_B_NB,6612
2024-11-21,laboral,viajes,tipo_corte_etapa_viaje,MS_MT_MT,5549
2024-11-21,laboral,viajes,tipo_corte_etapa_viaje,MS_M_B,55170
2024-11-21,laboral,viajes,tipo_corte_etapa_viaje,MS_M_M,323353
2024-11-21,laboral,viajes,tipo_corte_etapa_viaje,RD,58605
2024-11-21,laboral,viajes,tipo_corte_etapa_viaje,SM2H,989705
2024-11-21,laboral,viajes,tipo_corte_etapa_viaje,UE,1804677
2024-11-21,laboral,etapas,tipo_dia,LABORAL,4830969
2024-11-21,laboral,etapas,tiene_bajada,0,1050131
2024-11-21,laboral,etapas,tiene_bajada,1,3780838
2024-11-21,laboral,etapas,tipo_transporte,BUS,1952458
2024-11-21,laboral,etapas,tipo_transporte,METRO,2307896
2024-11-21,laboral,etapas,tipo_transporte,METROTREN,76560
2024-11-21,laboral,etapas,tipo_transporte,ZP,494055
2024-11-21,laboral,etapas,periodoSubida,01 - PRE NOCTURNO,2624
2024-11-21,laboral,etapas,periodoSubida,02 - NOCTURNO,9164
2024-11-21,laboral,etapas,periodoSubida,03 - TRANSICION NOCTURNO,148379
2024-11-21,laboral,etapas,periodoSubida,04 - PUNTA MANANA,695058
2024-11-21,laboral,etapas,periodoSubida,05 - TRANSICION PUNTA MANANA,608863
2024-11-21,laboral,etapas,periodoSubida,06 - FUERA DE PUNTA MANANA,684629
2024-11-21,laboral,etapas,periodoSubida,07 - PUNTA MEDIODIA,362202
2024-11-21,laboral,etapas,periodoSubida,08 - FUERA DE PUNTA TARDE,591113
2024-11-21,laboral,etapas,periodoSubida,09 - PUNTA TARDE1,784796
2024-11-21,laboral,etapas,periodoSubida,10 - PUNTA TARDE2,641190
2024-11-21,laboral,etapas,periodoSubida,11 - FUERA DE PUNTA NOCTURNO,291672
2024-11-21,laboral,etapas,periodoSubida,12 - PRE NOCTURNO,11279
2024-11-21,laboral,etapas,periodoBajada,01 - PRE NOCTURNO,1253
2024-11-21,laboral,etapas,periodoBajada,02 - NOCTURNO,3145
2024-11-21,laboral,etapas,periodoBajada,03 - TRANSICION NOCTURNO,60442
2024-11-21,laboral,etapas,periodoBajada,04 - PUNTA MANANA,468570
2024-11-21,laboral,etapas,periodoBajada,05 - TRANSICION PUNTA MANANA,563745
2024-11-21,laboral,etapas,periodoBajada,06 - FUERA DE PUNTA MANANA,574462
2024-11-21,laboral,etapas,periodoBajada,07 - PUNTA MEDIODIA,279074
2024-11-21,laboral,etapas,periodoBajada,08 - FUERA DE PUNTA TARDE,443590
2024-11-21,laboral,etapas,periodoBajada,09 - PUNTA TARDE1,535060
2024-11-21,laboral,etapas,periodoBajada,10 - PUNTA TARDE2,568985
2024-11-21,laboral,etapas,periodoBajada,11 - FUERA DE PUNTA NOCTURNO,264499
2024-11-21,laboral,etapas,periodoBajada,12 - PRE NOCTURNO,18013
2024-11-22,laboral,viajes,tipodia,0,3524474
2024-11-22,laboral,viajes,n_etapas,1,2482165
2024-11-22,laboral,viajes,n_etapas,11,5
2024-11-22,laboral,viajes,n_etapas,2,899269
2024-11-22,laboral,viajes,n_etapas,29,1
2024-11-22,laboral,viajes,n_etapas,3,138651
2024-11-22,laboral,viajes,n_etapas,4,4098
2024-11-22,laboral,viajes,n_etapas,5,245
2024-11-22,laboral,viajes,n_etapas,6,25
2024-11-22,laboral,viajes,n_etapas,7,12
2024-11-22,laboral,viajes,n_etapas,9,3
2024-11-22,laboral,viajes,netapassinbajada,0,2443184
2024-11-22,laboral,viajes,netapassinbajada,1,1053022
2024-11-22,laboral,viajes,netapassinbajada,2,27681
2024-11-22,laboral,viajes,netapassinbajada,3,539
2024-11-22,laboral,viajes,netapassinbajada,4,48
2024-11-22,laboral,viajes,ultimaetapaconbajada,0,1025411
2024-11-22,laboral,viajes,ultimaetapaconbajada,1,2499063
2024-11-22,laboral,viajes,periodo_inicio_viaje,59,2304
2024-11-22,laboral,viajes,periodo_inicio_viaje,60,8336
2024-11-22,laboral,viajes,periodo_inicio_viaje,61,105667
2024-11-22,laboral,viajes,periodo_inicio_viaje,62,460655
2024-11-22,laboral,viajes,periodo_inicio_viaje,63,393665
2024-11-22,laboral,viajes,periodo_inicio_viaje,64,528139
2024-11-22,laboral,viajes,periodo_inicio_viaje,65,316727
2024-11-22,laboral,viajes,periodo_inicio_viaje,66,526783
2024-11-22,laboral,viajes,periodo_inicio_viaje,67,568118
2024-11-22,laboral,viajes,periodo_inicio_viaje,68,380897
2024-11-22,laboral,viajes,periodo_inicio_viaje,69,224179
2024-11-22,laboral,viajes,periodo_inicio_viaje,70,9004
2024-11-22,laboral,viajes,periodo_fin_viaje,-1,1025489
2024-11-22,laboral,viajes,periodo_fin_viaje,59,1021
2024-11-22,laboral,viajes,periodo_fin_viaje,60,1681
2024-11-22,laboral,viajes,periodo_fin_viaje,61,19052
2024-11-22,laboral,viajes,periodo_fin_viaje,62,257132
2024-11-22,laboral,viajes,periodo_fin_viaje,63,358802
2024-11-22,laboral,viajes,periodo_fin_viaje,64,412975
2024-11-22,laboral,viajes,periodo_fin_viaje,65,218118
2024-11-22,laboral,viajes,periodo_fin_viaje,66,354574
2024-11-22,laboral,viajes,periodo_fin_viaje,67,382138
2024-11-22,laboral,viajes,periodo_fin_viaje,68,296182
2024-11-22,laboral,viajes,periodo_fin_viaje,69,180257
2024-11-22,laboral,viajes,periodo_fin_viaje,70,17053
2024-11-22,laboral,viajes,tipo_corte_etapa_viaje,M15M,54192
2024-11-22,laboral,viajes,tipo_corte_etapa_viaje,M3B,259946
2024-11-22,laboral,viajes,tipo_corte_etapa_viaje,M40M,18580
2024-11-22,laboral,viajes,tipo_corte_etapa_viaje,MS_B_B,17372
2024-11-22,laboral,viajes,tipo_corte_etapa_viaje,MS_B_B_NB,7541
2024-11-22,laboral,viajes,tipo_corte_etapa_viaje,MS_MT_MT,6118
2024-11-22,laboral,viajes,tipo_corte_etapa_viaje,MS_M_B,53280
2024-11-22,laboral,viajes,tipo_corte_etapa_viaje,MS_M_M,343836
2024-11-22,laboral,viajes,tipo_corte_etapa_viaje,RD,60289
2024-11-22,laboral,viajes,tipo_corte_etapa_viaje,SM2H,921813
2024-11-22,laboral,viajes,tipo_corte_etapa_viaje,UE,1781507
2024-11-22,laboral,etapas,tipo_dia,LABORAL,4722466
2024-11-22,laboral,etapas,tiene_bajada,0,1112850
2024-11-22,laboral,etapas,tiene_bajada,1,3609616
2024-11-22,laboral,etapas,tipo_transporte,BUS,1917755
2024-11-22,laboral,etapas,tipo_transporte,METRO,2257841
2024-11-22,laboral,etapas,tipo_transporte,METROTREN,75940
2024-11-22,laboral,etapas,tipo_transporte,ZP,470930
2024-11-22,laboral,etapas,periodoSubida,01 - PRE NOCTURNO,2555
2024-11-22,laboral,etapas,periodoSubida,02 - NOCTURNO,9550
2024-11-22,laboral,etapas,periodoSubida,03 - TRANSICION NOCTURNO,143886
2024-11-22,laboral,etapas,periodoSubida,04 - PUNTA MANANA,648836
2024-11-22,laboral,etapas,periodoSubida,05 - TRANSICION PUNTA MANANA,563366
2024-11-22,laboral,etapas,periodoSubida,06 - FUERA DE PUNTA MANANA,689555
2024-11-22,laboral,etapas,periodoSubida,07 - PUNTA MEDIODIA,400681
2024-11-22,laboral,etapas,periodoSubida,08 - FUERA DE PUNTA TARDE,676838
2024-11-22,laboral,etapas,periodoSubida,09 - PUNTA TARDE1,750420
2024-11-22,laboral,etapas,periodoSubida,10 - PUNTA TARDE2,517511
2024-11-22,laboral,etapas,periodoSubida,11 - FUERA DE PUNTA NOCTURNO,304503
2024-11-22,laboral,etapas,periodoSubida,12 - PRE NOCTURNO,14765
2024-11-22,laboral,etapas,periodoBajada,01 - PRE NOCTURNO,1308
2024-11-22,laboral,etapas,periodoBajada,02 - NOCTURNO,3226
2024-11-22,laboral,etapas,periodoBajada,03 - TRANSICION NOCTURNO,59448
2024-11-22,laboral,etapas,periodoBajada,04 - PUNTA MANANA,439573
2024-11-22,laboral,etapas,periodoBajada,05 - TRANSICION PUNTA MANANA,511009
2024-11-22,laboral,etapas,periodoBajada,06 - FUERA DE PUNTA MANANA,560552
2024-11-22,laboral,etapas,periodoBajada,07 - PUNTA MEDIODIA,296734
2024-11-22,laboral,etapas,periodoBajada,08 - FUERA DE PUNTA TARDE,495081
2024-11-22,laboral,etapas,periodoBajada,09 - PUNTA TARDE1,553174
2024-11-22,laboral,etapas,periodoBajada,10 - PUNTA TARDE2,417367
2024-11-22,laboral,etapas,periodoBajada,11 - FUERA DE PUNTA NOCTURNO,251053
2024-11-22,laboral,etapas,periodoBajada,12 - PRE NOCTURNO,21091
2024-11-23,sabado,viajes,tipodia,1,1962841
2024-11-23,sabado,viajes,n_etapas,1,1435232
2024-11-23,sabado,viajes,n_etapas,10,3
2024-11-23,sabado,viajes,n_etapas,12,1
2024-11-23,sabado,viajes,n_etapas,13,1
2024-11-23,sabado,viajes,n_etapas,2,461740
2024-11-23,sabado,viajes,n_etapas,3,63609
2024-11-23,sabado,viajes,n_etapas,4,2122
2024-11-23,sabado,viajes,n_etapas,5,122
2024-11-23,sabado,viajes,n_etapas,6,8
2024-11-23,sabado,viajes,n_etapas,7,2
2024-11-23,sabado,viajes,n_etapas,8,1
2024-11-23,sabado,viajes,netapassinbajada,0,1216909
2024-11-23,sabado,viajes,netapassinbajada,1,728327
2024-11-23,sabado,viajes,netapassinbajada,2,17271
2024-11-23,sabado,viajes,netapassinbajada,3,316
2024-11-23,sabado,viajes,netapassinbajada,4,18
2024-11-23,sabado,viajes,ultimaetapaconbajada,0,719087
2024-11-23,sabado,viajes,ultimaetapaconbajada,1,1243754
2024-11-23,sabado,viajes,periodo_inicio_viaje,71,3457
2024-11-23,sabado,viajes,periodo_inicio_viaje,72,4861
2024-11-23,sabado,viajes,periodo_inicio_viaje,73,26100
2024-11-23,sabado,viajes,periodo_inicio_viaje,74,260465
2024-11-23,sabado,viajes,periodo_inicio_viaje,75,400571
2024-11-23,sabado,viajes,periodo_inicio_viaje,76,451590
2024-11-23,sabado,viajes,periodo_inicio_viaje,77,530972
2024-11-23,sabado,viajes,periodo_inicio_viaje,78,277306
2024-11-23,sabado,viajes,periodo_inicio_viaje,79,7519
2024-11-23,sabado,viajes,periodo_fin_viaje,-1,719128
2024-11-23,sabado,viajes,periodo_fin_viaje,71,1206
2024-11-23,sabado,viajes,periodo_fin_viaje,72,1815
2024-11-23,sabado,viajes,periodo_fin_viaje,73,4374
2024-11-23,sabado,viajes,periodo_fin_viaje,74,145787
2024-11-23,sabado,viajes,periodo_fin_viaje,75,267256
2024-11-23,sabado,viajes,periodo_fin_viaje,76,295196
2024-11-23,sabado,viajes,periodo_fin_viaje,77,334947
2024-11-23,sabado,viajes,periodo_fin_viaje,78,180542
2024-11-23,sabado,viajes,periodo_fin_viaje,79,12590
2024-11-23,sabado,viajes,tipo_corte_etapa_viaje,M15M,30860
2024-11-23,sabado,viajes,tipo_corte_etapa_viaje,M3B,115456
2024-11-23,sabado,viajes,tipo_corte_etapa_viaje,M40M,13309
2024-11-23,sabado,viajes,tipo_corte_etapa_viaje,MS_B_B,13972
2024-11-23,sabado,viajes,tipo_corte_etapa_viaje,MS_B_B_NB,7512
2024-11-23,sabado,viajes,tipo_corte_etapa_viaje,MS_MT_MT,6418
2024-11-23,sabado,viajes,tipo_corte_etapa_viaje,MS_M_B,22873
2024-11-23,sabado,viajes,tipo_corte_etapa_viaje,MS_M_M,226923
2024-11-23,sabado,viajes,tipo_corte_etapa_viaje,RD,40743
2024-11-23,sabado,viajes,tipo_corte_etapa_viaje,SM2H,411832
2024-11-23,sabado,viajes,tipo_corte_etapa_viaje,UE,1072943
2024-11-23,sabado,etapas,tipo_dia,SABADO,2563888
2024-11-23,sabado,etapas,tiene_bajada,0,765432
2024-11-23,sabado,etapas,tiene_bajada,1,1798456
2024-11-23,sabado,etapas,tipo_transporte,BUS,1203098
2024-11-23,sabado,etapas,tipo_transporte,METRO,1236439
2024-11-23,sabado,etapas,tipo_transporte,METROTREN,45577
2024-11-23,sabado,etapas,tipo_transporte,ZP,78774
2024-11-23,sabado,etapas,periodoSubida,01 - PRE NOCTURNO SABADO,3814
2024-11-23,sabado,etapas,periodoSubida,02 - NOCTURNO SABADO,5675
2024-11-23,sabado,etapas,periodoSubida,03 - TRANSICION SABADO MANANA,33372
2024-11-23,sabado,etapas,periodoSubida,04 - PUNTA MANANA SABADO,369655
2024-11-23,sabado,etapas,periodoSubida,05 - MANANA SABADO,521502
2024-11-23,sabado,etapas,periodoSubida,06 - PUNTA MEDIODIA SABADO,572328
2024-11-23,sabado,etapas,periodoSubida,07 - TARDE SABADO,680225
2024-11-23,sabado,etapas,periodoSubida,08 - TRANSICION SABADO NOCTURNO,365341
2024-11-23,sabado,etapas,periodoSubida,09 - PRE NOCTURNO SABADO,11976
2024-11-23,sabado,etapas,periodoBajada,01 - PRE NOCTURNO SABADO,1611
2024-11-23,sabado,etapas,periodoBajada,02 - NOCTURNO SABADO,2724
2024-11-23,sabado,etapas,periodoBajada,03 - TRANSICION SABADO MANANA,13220
2024-11-23,sabado,etapas,periodoBajada,04 - PUNTA MANANA SABADO,249580
2024-11-23,sabado,etapas,periodoBajada,05 - MANANA SABADO,378501
2024-11-23,sabado,etapas,periodoBajada,06 - PUNTA MEDIODIA SABADO,407102
2024-11-23,sabado,etapas,periodoBajada,07 - TARDE SABADO,470751
2024-11-23,sabado,etapas,periodoBajada,08 - TRANSICION SABADO NOCTURNO,259442
2024-11-23,sabado,etapas,periodoBajada,09 - PRE NOCTURNO SABADO,15525
2024-11-24,domingo,viajes,tipodia,2,1560864
2024-11-24,domingo,viajes,n_etapas,1,1187643
2024-11-24,domingo,viajes,n_etapas,2,312394
2024-11-24,domingo,viajes,n_etapas,3,54885
2024-11-24,domingo,viajes,n_etapas,4,5251
2024-11-24,domingo,viajes,n_etapas,5,605
2024-11-24,domingo,viajes,n_etapas,6,78
2024-11-24,domingo,viajes,n_etapas,7,6
2024-11-24,domingo,viajes,n_etapas,8,2
2024-11-24,domingo,viajes,netapassinbajada,0,925638
2024-11-24,domingo,viajes,netapassinbajada,1,616010
2024-11-24,domingo,viajes,netapassinbajada,2,18714
2024-11-24,domingo,viajes,netapassinbajada,3,493
2024-11-24,domingo,viajes,netapassinbajada,4,9
2024-11-24,domingo,viajes,ultimaetapaconbajada,0,610094
2024-11-24,domingo,viajes,ultimaetapaconbajada,1,950770
2024-11-24,domingo,viajes,periodo_inicio_viaje,80,2960
2024-11-24,domingo,viajes,periodo_inicio_viaje,81,2522
2024-11-24,domingo,viajes,periodo_inicio_viaje,82,27126
